Time (s),X,Y,Sway Distance (cm),Sway Velocity (cm/s)
46.77391791343689,782,124,0.0,0.0
46.82202172279358,782,124,0.0,0.0
46.856093883514404,782,124,0.0,0.0
46.89821791648865,782,120,2.0,47.47883473604972
46.946579933166504,782,119,0.5,10.338692104809091
47.02577185630798,783,119,0.5,6.31377519531544
47.06622886657715,780,118,1.5811388300841898,39.081949446207105
47.10592579841614,781,119,0.7071067811865476,17.812630559323136
47.142589807510376,782,125,3.0413812651491097,82.95277413148635
47.19046688079834,783,124,0.7071067811865476,14.769214837622746
47.22570180892944,783,124,0.0,0.0
47.27401804924011,784,126,1.118033988749895,23.139921102325843
47.35176396369934,783,129,1.5811388300841898,20.337259405616354
47.388314723968506,781,129,1.0,27.359212028309578
47.433844804763794,784,127,1.8027756377319946,39.59526550891963
47.475409746170044,784,127,0.0,0.0
47.635907888412476,699,95,45.41200281863816,282.94410255567664
47.68120074272156,745,89,23.194827009486403,512.1078669761695
47.722227811813354,751,80,5.408326913195984,131.8233798542862
47.76183795928955,744,74,4.6097722286464435,116.378567674273
47.80084300041199,747,82,4.272001872658765,109.5243524868743
47.84777283668518,745,87,2.692582403567252,57.3746387669644
47.88315391540527,751,85,3.1622776601683795,89.37764970892577
