Time (s),X,Y,Sway Distance (cm),Sway Velocity (cm/s)
13.249441623687744,651,298,0.5,11.783871257754203
13.284255981445312,652,298,0.5,14.361890674008027
13.328500986099243,648,298,2.0,45.20284302472828
13.36694073677063,650,299,1.118033988749895,29.0853600562535
13.41099762916565,650,299,0.0,0.0
13.449519872665405,650,300,0.5,12.979514030722765
13.49571180343628,650,301,0.5,10.824401397727918
13.536042928695679,650,301,0.0,0.0
13.575976848602295,650,306,2.5,62.60342099764172
13.618573665618896,650,307,0.5,11.737966238302064
13.659782886505127,650,310,1.5,36.39962046701071
13.702519655227661,650,310,0.0,0.0
13.737253665924072,650,310,0.0,0.0
13.782378911972046,650,311,0.5,11.08027199382889
13.816987752914429,649,309,1.118033988749895,32.3048665689559
13.863909721374512,649,310,0.5,10.655989431162826
13.903306722640991,647,307,1.8027756377319946,45.75920957887387
13.94167971611023,647,307,0.0,0.0
13.98358678817749,647,306,0.5,11.931160430332648
14.027955770492554,647,306,0.0,0.0
14.068683624267578,647,306,0.0,0.0
14.110599756240845,646,305,0.7071067811865476,16.869561858368236
14.148932695388794,647,306,0.7071067811865476,18.44645354371104
14.189306735992432,647,309,1.5,37.15258561128138
14.230785608291626,646,305,2.0615528128088303,49.70127437261289
14.275272846221924,647,303,1.118033988749895,25.131566731601072
14.31391167640686,646,303,0.5,12.940350357576992
14.350462913513184,646,303,0.0,0.0
14.392764806747437,646,302,0.5,11.819801946716114
14.434923648834229,647,302,0.5,11.859908271926798
14.476666688919067,648,302,0.5,11.978044698799998
14.515399932861328,650,303,1.118033988749895,28.864971661463134
14.55776071548462,652,303,1.0,23.606740434728774
14.59898591041565,652,304,0.5,12.128505416081106
14.64111590385437,651,308,2.0615528128088303,48.93313871048707
14.68196988105774,651,308,0.0,0.0
14.725656747817993,652,309,0.7071067811865476,16.185797554835627
14.762808799743652,652,310,0.5,13.458206857604909
14.804214715957642,652,311,0.5,12.075569042258548
14.843370914459229,652,310,0.5,12.769370345789214
14.883295774459839,652,308,1.0,25.04705088470473
14.927644729614258,652,307,0.5,11.274222769376333
14.970082759857178,651,304,1.5811388300841898,37.25759233012415
15.00396180152893,651,303,0.5,14.758386758527505
15.048958778381348,651,305,1.0,22.223715234911065
15.094607830047607,650,305,0.5,10.953130059645055
15.135469675064087,648,305,1.0,24.47270796501485
15.172369718551636,649,306,0.7071067811865476,19.162762814226667
15.214900970458984,646,308,1.8027756377319946,42.38708142565884
15.255193710327148,644,301,3.640054944640259,90.34021902085453
15.298257827758789,644,302,0.5,11.610594383913543
15.33771276473999,644,302,0.0,0.0
15.380287885665894,646,304,1.4142135623730951,33.21690065976224
15.42027759552002,645,304,0.5,12.503216498041484
15.458663702011108,645,311,3.5,91.1788227548555
15.499125719070435,644,310,0.7071067811865476,17.475816397135475
