Time (s),X,Y,Deviation (pixels),Velocity (px/s)
1742110785.923828,207,430,5.46842104368228,113.82254847419911
1742110785.941399,205,430,3.906478590702868,123.47282527580082
1742110785.959509,203,429,1.9740978189581857,129.98958922105723
1742110785.9767108,201,428,1.5917127309948447,124.15606119008841
1742110785.994721,199,427,3.3421604744845315,126.63717070347391
1742110786.0123782,197,426,5.4595351318955965,61.46040677568724
1742110786.0286489,196,426,6.440884798746101,137.97553273750668
1742110786.044855,194,425,8.609383497667775,118.97722179672652
1742110786.061665,192,425,7.905029857461701,183.17295731466476
1742110786.078929,189,424,4.7443844349346005,210.83801269931422
1742110786.09603,186,422,1.7041460406250255,40.10100054018653
1742110786.145904,184,422,0.8167471124390162,23.42183880728817
1742110787.8462238,149,403,5.483013860788429,56.40345563814592
1742110789.162625,97,350,11.01762136648634,55.484688307919015
1742110790.920398,51,264,7.550301777714243,37.48016255442509
1742110791.433613,48,245,6.891172973101928,0.0
1742110791.453988,48,245,6.891172973101928,48.99453312191422
1742110791.642163,50,236,15.592638046656838,
